Item_id,Item,Store ,suplier,suplier location ,quantity,Item sold,purchase price,total cost,sold price ,Discounts,total sales ,Date,Month Number,Month Name,Year,product feedback,other feedback
1791,Tomatoes,Market, First Ray , Northern Territory ,546,541, $6.00 ," $3,276.00 ", $6.95 , $-   ," $3,759.95 ",1/11/2022,10, October ,2021,agree,product was very fresh thanks
1792,Squash,Market, Mediterranean Wholesalers , The Australian Capital Territory ,1158,1153, $4.25 ," $4,921.50 ", $5.20 , $-   ," $5,995.60 ",2/11/2022,3, March ,2021,disagree,product was notvery fresh thanks
1793,Oranges,Grocery, Bruno Fine Foods , Northern Territory ,1614,1609, $12.00 ," $19,368.00 ", $12.95 , $-   ," $20,836.55 ",3/11/2022,4, April ,2021,strongly agree,product was very fresh thanks
1794,Oranges,Grocery, Basfoods Direct - Somerton Store , The Australian Capital Territory ,2535,2530, $20.00 ," $50,700.00 ", $20.95 , $-   ," $53,003.50 ",4/11/2022,4, April ,2021,strongly diagree,product was not very fresh thanks
1795,Apples,Orchard, Glendal Foods , NSW  ,2851,2846, $12.00 ," $34,212.00 ", $12.95 , $-   ," $36,855.70 ",5/11/2022,5, May ,2021,agree,prodict not receive ontime
1796,Bananas,Grocery, Grocery Industries Australia Pty Ltd , Queensland ,2559,2554, $3.00 ," $7,677.00 ", $3.95 , $-   ," $10,088.30 ",6/11/2022,8, August ,2021,disagree,customer service was very friendly 
1797,Lettuce,Market, Complete Food Services , Tasmania ,267,262, $2.00 , $534.00 , $2.95 , $-   , $772.90 ,7/11/2022,10, October ,2021,Extremely Poor,no one response my email
1798,Tomatoes,Market, Japan Foods Trading , Western Australia  ,1085,1080, $1.50 ," $1,627.50 ", $2.45 , $-   ," $2,646.00 ",8/11/2022,10, October ,2021,strongly agree,"there was an issue with my order, team resolve very quickly"
1799,Squash,Market, Basfoods Direct , South Australia  ,1175,1170, $1.75 ," $2,056.25 ", $2.70 , $-   ," $3,159.00 ",9/11/2022,10, October ,2021,strongly diagree,I like your product 
1800,Celery,Grocery, Kahvecioglu Grand Foods , Northern Territory ,2007,2002, $2.00 ," $4,014.00 ", $2.95 , $-   ," $5,905.90 ",10/11/2022,11, November ,2021,strongly diagree,bad quality 
1801,Cucumber,Market, NSM Foods Direct to Public Outlet Store , The Australian Capital Territory ,2151,2146, $5.00 ," $10,755.00 ", $5.95 , $-   ," $12,768.70 ",11/11/2022,11, November ,2021,agree,good quality 
1802,Mushrooms,Grocery, Bera Foods Wholesalers , NSW  ,914,909, $4.00 ," $3,656.00 ", $4.95 , $-   ," $4,499.55 ",12/11/2022,12, December ,2021,disagree,tasty 
1803,Milk ,Home Delivery, Grocery Industries Australia Pty Ltd , Queensland ,293,288, $3.50 ," $1,025.50 ", $4.45 , $-   ," $1,281.60 ",13/11/2022,12, December ,2021,strongly agree,I like your product 
1804,Cheese,Home Delivery, Complete Food Services , Tasmania ,500,495, $4.00 ," $2,000.00 ", $4.95 , $-   ," $2,450.25 ",14/11/2022,3, March ,2021,strongly diagree,I don't like this product 
1805,Eggs,Home Delivery, Japan Foods Trading , Western Australia  ,2826,2821, $2.50 ," $7,065.00 ", $3.45 , $-   ," $9,732.45 ",15/11/2022,5, May ,2021,agree,prodict not receive ontime
1806,Cottage cheese,Home Delivery, Basfoods Direct , South Australia  ,663,658, $5.00 ," $3,315.00 ", $5.95 , $-   ," $3,915.10 ",16/11/2022,9, September ,2021,disagree,receive ontime 
1807,Sour cream,Home Delivery, Kahvecioglu Grand Foods , Northern Territory ,2574,2569, $11.00 ," $28,314.00 ", $11.95 , $-   ," $30,699.55 ",17/11/2022,11, November ,2021,Extremely Poor,I like your product 
1808,Yogurt,Grocery, NSM Foods Direct to Public Outlet Store , The Australian Capital Territory ,2438,2433, $7.00 ," $17,066.00 ", $7.95 , $-   ," $19,342.35 ",18/11/2022,12, December ,2021,strongly agree,I don't like this product 
1809,Beef,Market, Bera Foods Wholesalers , NSW  ,914,909, $6.00 ," $5,484.00 ", $6.95 , $-   ," $6,317.55 ",19/11/2022,12, December ,2021,strongly diagree,product not receive ontime
1810,Wild Salmon,Fish Market, Grocery Industries Australia Pty Ltd , Queensland ,865.5,860.5, $4.25 ," $3,678.38 ", $5.20 , $-   ," $4,474.60 ",20/11/2022,7, July ,2021,strongly diagree,receive ontime 
1811,Oranges,Grocery, Complete Food Services , Tasmania ,492,487, $12.00 ," $5,904.00 ", $12.95 , $-   ," $6,306.65 ",21/11/2022,7, July ,2021,agree,I like your product 
1812,Apples,Orchard, Japan Foods Trading , Western Australia  ,267,262, $20.00 ," $5,340.00 ", $20.95 , $-   ," $5,488.90 ",22/11/2022,10, October ,2021,disagree,I don't like this product 
1813,Bananas,Grocery, Basfoods Direct , South Australia  ,1175,1170, $12.00 ," $14,100.00 ", $12.95 , $-   ," $15,151.50 ",23/11/2022,10, October ,2021,strongly agree,product was very fresh thanks
1814,Lettuce,Market, Grocery Industries Australia Pty Ltd , Northern Territory ,2954,2949, $11.00 ," $32,494.00 ", $11.95 , $-   ," $35,240.55 ",24/11/2022,11, November ,2021,strongly diagree,product was notvery fresh thanks
1815,Tomatoes,Market, Complete Food Services , NSW  ,552,547, $7.00 ," $3,864.00 ", $7.95 , $-   ," $4,348.65 ",25/11/2022,11, November ,2021,agree,product was very fresh thanks
1816,Squash,Market, Japan Foods Trading , Queensland ,293,288, $6.00 ," $1,758.00 ", $6.95 , $-   ," $2,001.60 ",26/11/2022,12, December ,2021,disagree,I like your product 
1817,Oranges,Grocery, Basfoods Direct , Tasmania ,2475,2470, $4.25 ," $10,518.75 ", $5.20 , $-   ," $12,844.00 ",27/11/2022,3, March ,2021,Extremely Poor,receive ontime 
1818,Apples,Orchard, Kahvecioglu Grand Foods , Western Australia  ,546,541, $12.00 ," $6,552.00 ", $12.95 , $-   ," $7,005.95 ",28/11/2022,10, October ,2021,strongly agree,I like your product 
1819,Bananas,Grocery, NSM Foods Direct to Public Outlet Store , South Australia  ,1368,1363, $20.00 ," $27,360.00 ", $20.95 , $-   ," $28,554.85 ",29/11/2022,2, February ,2021,strongly diagree,I don't like this product 
1820,Lettuce,Market, Bera Foods Wholesalers , Northern Territory ,723,718, $12.00 ," $8,676.00 ", $12.95 , $-   ," $9,298.10 ",30/11/2022,4, April ,2021,strongly diagree,product was very fresh thanks
1821,Tomatoes,Market, Royal Foods Australia Pty. Ltd. , The Australian Capital Territory ,1806,1801, $12.00 ," $21,672.00 ", $12.95 , $-   ," $23,322.95 ",1/12/2022,5, May ,2021,agree,product was notvery fresh thanks
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
